1741914631.8547,2025-03-13 18:10:31.854,114,false,450.0,4777.436,4572.308,4138.974,4184.103,4201.026
1741914631.8626,2025-03-13 18:10:31.862,115,false,1023.0,4773.846,4623.59,4156.41,4183.59,4193.846
1741914631.8704,2025-03-13 18:10:31.870,116,false,450.0,4785.128,4664.615,4173.846,4190.256,4203.077
1741914631.8784,2025-03-13 18:10:31.878,117,false,450.0,4816.41,4658.462,4176.923,4212.308,4234.359
1741914631.8862,2025-03-13 18:10:31.886,118,false,450.0,4833.333,4629.744,4159.487,4217.436,4242.051
1741914631.8942,2025-03-13 18:10:31.894,119,false,1023.0,4827.179,4609.231,4142.051,4200.513,4225.641
1741914631.9019,2025-03-13 18:10:31.901,120,false,450.0,4827.692,4617.436,4156.41,4202.564,4229.744
1741914631.9099,2025-03-13 18:10:31.909,121,false,450.0,4832.308,4642.051,4182.051,4221.026,4246.667
1741914631.9177,2025-03-13 18:10:31.917,122,false,450.0,4832.308,4664.615,4187.692,4221.026,4249.231
1741914631.9255,2025-03-13 18:10:31.925,123,false,1023.0,4840.513,4660.513,4176.41,4209.231,4248.718
1741914631.9333,2025-03-13 18:10:31.933,124,false,450.0,4843.59,4611.282,4174.872,4211.282,4253.846
1741914631.941,2025-03-13 18:10:31.941,125,false,450.0,4831.282,4574.359,4193.333,4221.026,4254.872
1741914631.9488,2025-03-13 18:10:31.948,126,false,450.0,4826.667,4619.487,4204.615,4218.974,4251.795
1741914631.9566,2025-03-13 18:10:31.956,127,false,230.0,4834.359,4668.718,4183.59,4207.179,4248.718
1741914631.9644,2025-03-13 18:10:31.964,0,false,450.0,4828.718,4619.487,4159.487,4202.051,4240.0
1741914631.9722,2025-03-13 18:10:31.972,1,false,450.0,4812.308,4588.718,4170.769,4206.154,4227.179
1741914631.9799,2025-03-13 18:10:31.979,2,false,1023.0,4806.667,4648.205,4194.359,4214.359,4228.205
1741914631.9877,2025-03-13 18:10:31.987,3,false,450.0,4802.051,4674.872,4190.769,4213.333,4234.359
